user,recipe,score,rank
user_7346,268707,5,8
user_7346,300037,5,9
user_7346,241469,5,10
user_7347,205980,5,1
user_7347,295802,5,2
user_7347,300909,5,3
user_7347,sticky-toffee-puddings,5,4
user_7347,296256,5,5
user_7347,296621,5,6
user_7347,80843,5,7
user_7347,268707,5,8
user_7347,300037,5,9
user_7347,241469,5,10
user_7348,205980,5,1
user_7348,295802,5,2
user_7348,300909,5,3
user_7348,sticky-toffee-puddings,5,4
user_7348,296256,5,5
user_7348,296621,5,6
user_7348,80843,5,7
user_7348,268707,5,8
user_7348,300037,5,9
user_7348,241469,5,10
user_7349,205980,5,1
user_7349,295802,5,2
user_7349,300909,5,3
user_7349,sticky-toffee-puddings,5,4
user_7349,296256,5,5
user_7349,296621,5,6
user_7349,80843,5,7
user_7349,268707,5,8
user_7349,300037,5,9
user_7349,241469,5,10
user_7350,205980,5,1
user_7350,295802,5,2
user_7350,300909,5,3
user_7350,sticky-toffee-puddings,5,4
user_7350,296256,5,5
user_7350,296621,5,6
user_7350,80843,5,7
user_7350,268707,5,8
user_7350,300037,5,9
user_7350,241469,5,10
user_7351,205980,5,1
user_7351,295802,5,2
user_7351,300909,5,3
user_7351,sticky-toffee-puddings,5,4
user_7351,296256,5,5
user_7351,296621,5,6
user_7351,80843,5,7
user_7351,268707,5,8
user_7351,300037,5,9
user_7351,241469,5,10
user_7352,205980,5,1
user_7352,295802,5,2
user_7352,300909,5,3
user_7352,sticky-toffee-puddings,5,4
user_7352,296256,5,5
user_7352,296621,5,6
user_7352,80843,5,7
user_7352,268707,5,8
user_7352,300037,5,9
user_7352,241469,5,10
user_7353,205980,5,1
user_7353,295802,5,2
user_7353,300909,5,3
user_7353,sticky-toffee-puddings,5,4
user_7353,296256,5,5
user_7353,296621,5,6
user_7353,80843,5,7
user_7353,268707,5,8
user_7353,300037,5,9
user_7353,241469,5,10
user_7354,205980,5,1
user_7354,295802,5,2
user_7354,300909,5,3
user_7354,sticky-toffee-puddings,5,4
user_7354,296256,5,5
user_7354,296621,5,6
user_7354,80843,5,7
user_7354,268707,5,8
user_7354,300037,5,9
user_7354,241469,5,10
user_7355,205980,5,1
user_7355,295802,5,2
user_7355,300909,5,3
user_7355,sticky-toffee-puddings,5,4
user_7355,296256,5,5
user_7355,296621,5,6
user_7355,80843,5,7
user_7355,268707,5,8
user_7355,300037,5,9
user_7355,241469,5,10
user_7356,205980,5,1
user_7356,295802,5,2
user_7356,300909,5,3
user_7356,sticky-toffee-puddings,5,4
user_7356,296256,5,5
user_7356,296621,5,6
user_7356,80843,5,7
user_7356,268707,5,8
user_7356,300037,5,9
user_7356,241469,5,10
user_7357,205980,5,1
user_7357,295802,5,2
user_7357,300909,5,3
user_7357,sticky-toffee-puddings,5,4
user_7357,296256,5,5
user_7357,296621,5,6
user_7357,80843,5,7
user_7357,268707,5,8
user_7357,300037,5,9
user_7357,241469,5,10
user_7358,205980,5,1
user_7358,295802,5,2
user_7358,300909,5,3
user_7358,sticky-toffee-puddings,5,4
user_7358,296256,5,5
user_7358,296621,5,6
user_7358,80843,5,7
user_7358,268707,5,8
user_7358,300037,5,9
user_7358,241469,5,10
user_7359,205980,5,1
user_7359,295802,5,2
user_7359,300909,5,3
user_7359,sticky-toffee-puddings,5,4
user_7359,296256,5,5
user_7359,296621,5,6
user_7359,80843,5,7
user_7359,268707,5,8
user_7359,300037,5,9
user_7359,241469,5,10
user_7360,205980,5,1
user_7360,295802,5,2
user_7360,300909,5,3
user_7360,sticky-toffee-puddings,5,4
user_7360,296256,5,5
user_7360,296621,5,6
user_7360,80843,5,7
user_7360,268707,5,8
user_7360,300037,5,9
user_7360,241469,5,10
user_7361,205980,5,1
user_7361,295802,5,2
user_7361,300909,5,3
user_7361,sticky-toffee-puddings,5,4
user_7361,296256,5,5
user_7361,296621,5,6
user_7361,80843,5,7
user_7361,268707,5,8
user_7361,300037,5,9
user_7361,241469,5,10
user_7362,205980,5,1
user_7362,295802,5,2
user_7362,300909,5,3
user_7362,sticky-toffee-puddings,5,4
user_7362,296256,5,5
user_7362,296621,5,6
user_7362,80843,5,7
user_7362,268707,5,8
user_7362,300037,5,9
user_7362,241469,5,10
user_7363,205980,5,1
user_7363,295802,5,2
user_7363,300909,5,3
user_7363,sticky-toffee-puddings,5,4
user_7363,296256,5,5
user_7363,296621,5,6
user_7363,80843,5,7
user_7363,268707,5,8
user_7363,300037,5,9
user_7363,241469,5,10
user_7364,205980,5,1
user_7364,295802,5,2
user_7364,300909,5,3
user_7364,sticky-toffee-puddings,5,4
user_7364,296256,5,5
user_7364,296621,5,6
user_7364,80843,5,7
user_7364,268707,5,8
user_7364,300037,5,9
user_7364,241469,5,10
user_7365,205980,5,1
user_7365,295802,5,2
user_7365,300909,5,3
user_7365,sticky-toffee-puddings,5,4
user_7365,296256,5,5
user_7365,296621,5,6
user_7365,80843,5,7
user_7365,268707,5,8
user_7365,300037,5,9
user_7365,241469,5,10
user_7366,205980,5,1
user_7366,295802,5,2
user_7366,300909,5,3
user_7366,sticky-toffee-puddings,5,4
user_7366,296256,5,5
user_7366,296621,5,6
user_7366,80843,5,7
user_7366,268707,5,8
user_7366,300037,5,9
user_7366,241469,5,10
user_7367,205980,5,1
user_7367,295802,5,2
user_7367,300909,5,3
user_7367,sticky-toffee-puddings,5,4
user_7367,296256,5,5
user_7367,296621,5,6
user_7367,80843,5,7
user_7367,268707,5,8
user_7367,300037,5,9
user_7367,241469,5,10
user_7368,205980,5,1
user_7368,295802,5,2
user_7368,300909,5,3
user_7368,sticky-toffee-puddings,5,4
user_7368,296256,5,5
user_7368,296621,5,6
user_7368,80843,5,7
user_7368,268707,5,8
user_7368,300037,5,9
user_7368,241469,5,10
user_7369,205980,5,1
user_7369,295802,5,2
user_7369,300909,5,3
user_7369,sticky-toffee-puddings,5,4
user_7369,296256,5,5
user_7369,296621,5,6
user_7369,80843,5,7
user_7369,268707,5,8
user_7369,300037,5,9
user_7369,241469,5,10
user_7370,205980,5,1
user_7370,295802,5,2
user_7370,300909,5,3
user_7370,sticky-toffee-puddings,5,4
user_7370,296256,5,5
user_7370,296621,5,6
user_7370,80843,5,7
user_7370,268707,5,8
user_7370,300037,5,9
user_7370,241469,5,10
user_7371,205980,5,1
user_7371,295802,5,2
user_7371,300909,5,3
user_7371,sticky-toffee-puddings,5,4
user_7371,296256,5,5
user_7371,296621,5,6
user_7371,80843,5,7
user_7371,268707,5,8
user_7371,300037,5,9
user_7371,241469,5,10
user_7372,205980,5,1
user_7372,295802,5,2
user_7372,300909,5,3
user_7372,sticky-toffee-puddings,5,4
user_7372,296256,5,5
user_7372,296621,5,6
user_7372,80843,5,7
user_7372,268707,5,8
user_7372,300037,5,9
user_7372,241469,5,10
user_7373,205980,5,1
user_7373,295802,5,2
user_7373,300909,5,3
user_7373,sticky-toffee-puddings,5,4
user_7373,296256,5,5
user_7373,296621,5,6
user_7373,80843,5,7
user_7373,268707,5,8
user_7373,300037,5,9
user_7373,241469,5,10
user_7374,205980,5,1
user_7374,295802,5,2
user_7374,300909,5,3
user_7374,sticky-toffee-puddings,5,4
user_7374,296256,5,5
user_7374,296621,5,6
user_7374,80843,5,7
user_7374,268707,5,8
user_7374,300037,5,9
user_7374,241469,5,10
user_7375,205980,5,1
user_7375,295802,5,2
user_7375,300909,5,3
user_7375,sticky-toffee-puddings,5,4
user_7375,296256,5,5
user_7375,296621,5,6
user_7375,80843,5,7
user_7375,268707,5,8
user_7375,300037,5,9
user_7375,241469,5,10
user_7376,205980,5,1
user_7376,295802,5,2
user_7376,300909,5,3
user_7376,sticky-toffee-puddings,5,4
user_7376,296256,5,5
user_7376,296621,5,6
user_7376,80843,5,7
user_7376,268707,5,8
user_7376,300037,5,9
user_7376,241469,5,10
user_7377,205980,5,1
user_7377,295802,5,2
user_7377,300909,5,3
user_7377,sticky-toffee-puddings,5,4
user_7377,296256,5,5
user_7377,296621,5,6
user_7377,80843,5,7
user_7377,268707,5,8
user_7377,300037,5,9
user_7377,241469,5,10
user_7378,205980,5,1
user_7378,295802,5,2
user_7378,300909,5,3
user_7378,sticky-toffee-puddings,5,4
user_7378,296256,5,5
user_7378,296621,5,6
user_7378,80843,5,7
user_7378,268707,5,8
user_7378,300037,5,9
user_7378,241469,5,10
user_7379,205980,5,1
user_7379,295802,5,2
user_7379,300909,5,3
user_7379,sticky-toffee-puddings,5,4
user_7379,296256,5,5
user_7379,296621,5,6
user_7379,80843,5,7
user_7379,268707,5,8
user_7379,300037,5,9
user_7379,241469,5,10
user_7380,205980,5,1
user_7380,295802,5,2
user_7380,300909,5,3
user_7380,sticky-toffee-puddings,5,4
user_7380,296256,5,5
user_7380,296621,5,6
user_7380,80843,5,7
user_7380,268707,5,8
user_7380,300037,5,9
user_7380,241469,5,10
user_7381,205980,5,1
user_7381,295802,5,2
user_7381,300909,5,3
user_7381,sticky-toffee-puddings,5,4
user_7381,296256,5,5
user_7381,296621,5,6
user_7381,80843,5,7
user_7381,268707,5,8
user_7381,300037,5,9
user_7381,241469,5,10
user_7382,205980,5,1
user_7382,295802,5,2
user_7382,300909,5,3
user_7382,sticky-toffee-puddings,5,4
user_7382,296256,5,5
user_7382,296621,5,6
user_7382,80843,5,7
user_7382,268707,5,8
user_7382,300037,5,9
user_7382,241469,5,10
user_7383,205980,5,1
user_7383,295802,5,2
user_7383,300909,5,3
user_7383,sticky-toffee-puddings,5,4
user_7383,296256,5,5
user_7383,296621,5,6
user_7383,80843,5,7
user_7383,268707,5,8
user_7383,300037,5,9
user_7383,241469,5,10
user_7384,205980,5,1
user_7384,295802,5,2
user_7384,300909,5,3
user_7384,sticky-toffee-puddings,5,4
user_7384,296256,5,5
user_7384,296621,5,6
user_7384,80843,5,7
user_7384,268707,5,8
user_7384,300037,5,9
user_7384,241469,5,10
user_7385,205980,5,1
user_7385,295802,5,2
user_7385,300909,5,3
user_7385,sticky-toffee-puddings,5,4
user_7385,296256,5,5
user_7385,296621,5,6
user_7385,80843,5,7
user_7385,268707,5,8
user_7385,300037,5,9
user_7385,241469,5,10
user_7386,205980,5,1
user_7386,295802,5,2
user_7386,300909,5,3
user_7386,sticky-toffee-puddings,5,4
user_7386,296256,5,5
user_7386,296621,5,6
user_7386,80843,5,7
user_7386,268707,5,8
user_7386,300037,5,9
user_7386,241469,5,10
user_7387,205980,5,1
user_7387,295802,5,2
user_7387,300909,5,3
user_7387,sticky-toffee-puddings,5,4
user_7387,296256,5,5
user_7387,296621,5,6
user_7387,80843,5,7
user_7387,268707,5,8
user_7387,300037,5,9
user_7387,241469,5,10
user_7388,205980,5,1
user_7388,295802,5,2
user_7388,300909,5,3
user_7388,sticky-toffee-puddings,5,4
user_7388,296256,5,5
user_7388,296621,5,6
user_7388,80843,5,7
user_7388,268707,5,8
user_7388,300037,5,9
user_7388,241469,5,10
user_7389,205980,5,1
user_7389,295802,5,2
user_7389,300909,5,3
user_7389,sticky-toffee-puddings,5,4
user_7389,296256,5,5
user_7389,296621,5,6
user_7389,80843,5,7
user_7389,268707,5,8
user_7389,300037,5,9
user_7389,241469,5,10
user_7390,205980,5,1
user_7390,295802,5,2
user_7390,300909,5,3
user_7390,sticky-toffee-puddings,5,4
user_7390,296256,5,5
user_7390,296621,5,6
user_7390,80843,5,7
user_7390,268707,5,8
user_7390,300037,5,9
user_7390,241469,5,10
user_7391,205980,5,1
user_7391,295802,5,2
user_7391,300909,5,3
user_7391,sticky-toffee-puddings,5,4
user_7391,296256,5,5
user_7391,296621,5,6
user_7391,80843,5,7
user_7391,268707,5,8
user_7391,300037,5,9
user_7391,241469,5,10
user_7392,205980,5,1
user_7392,295802,5,2
user_7392,300909,5,3
user_7392,sticky-toffee-puddings,5,4
user_7392,296256,5,5
user_7392,296621,5,6
user_7392,80843,5,7
user_7392,268707,5,8
user_7392,300037,5,9
user_7392,241469,5,10
user_7393,205980,5,1
user_7393,295802,5,2
user_7393,300909,5,3
user_7393,sticky-toffee-puddings,5,4
user_7393,296256,5,5
user_7393,296621,5,6
user_7393,80843,5,7
user_7393,268707,5,8
user_7393,300037,5,9
user_7393,241469,5,10
user_7394,205980,5,1
user_7394,295802,5,2
user_7394,300909,5,3
user_7394,sticky-toffee-puddings,5,4
user_7394,296256,5,5
user_7394,296621,5,6
user_7394,80843,5,7
user_7394,268707,5,8
user_7394,300037,5,9
user_7394,241469,5,10
user_7395,205980,5,1
user_7395,295802,5,2
user_7395,300909,5,3
user_7395,sticky-toffee-puddings,5,4
user_7395,296256,5,5
user_7395,296621,5,6
user_7395,80843,5,7
user_7395,268707,5,8
user_7395,300037,5,9
user_7395,241469,5,10
user_7396,205980,5,1
user_7396,295802,5,2
user_7396,300909,5,3
user_7396,sticky-toffee-puddings,5,4
user_7396,296256,5,5
user_7396,296621,5,6
user_7396,80843,5,7
user_7396,268707,5,8
user_7396,300037,5,9
user_7396,241469,5,10
user_7397,205980,5,1
user_7397,295802,5,2
user_7397,300909,5,3
user_7397,sticky-toffee-puddings,5,4
user_7397,296256,5,5
user_7397,296621,5,6
user_7397,80843,5,7
user_7397,268707,5,8
user_7397,300037,5,9
user_7397,241469,5,10
user_7398,205980,5,1
user_7398,295802,5,2
user_7398,300909,5,3
user_7398,sticky-toffee-puddings,5,4
user_7398,296256,5,5
user_7398,296621,5,6
user_7398,80843,5,7
user_7398,268707,5,8
user_7398,300037,5,9
user_7398,241469,5,10
user_7399,205980,5,1
user_7399,295802,5,2
user_7399,300909,5,3
user_7399,sticky-toffee-puddings,5,4
user_7399,296256,5,5
user_7399,296621,5,6
user_7399,80843,5,7
user_7399,268707,5,8
user_7399,300037,5,9
user_7399,241469,5,10
user_7400,205980,5,1
user_7400,295802,5,2
user_7400,300909,5,3
user_7400,sticky-toffee-puddings,5,4
user_7400,296256,5,5
user_7400,296621,5,6
user_7400,80843,5,7
user_7400,268707,5,8
user_7400,300037,5,9
user_7400,241469,5,10
user_7401,205980,5,1
user_7401,295802,5,2
user_7401,300909,5,3
user_7401,sticky-toffee-puddings,5,4
user_7401,296256,5,5
user_7401,296621,5,6
user_7401,80843,5,7
user_7401,268707,5,8
user_7401,300037,5,9
user_7401,241469,5,10
user_7402,205980,5,1
user_7402,295802,5,2
user_7402,300909,5,3
user_7402,sticky-toffee-puddings,5,4
user_7402,296256,5,5
user_7402,296621,5,6
user_7402,80843,5,7
user_7402,268707,5,8
user_7402,300037,5,9
user_7402,241469,5,10
user_7403,205980,5,1
user_7403,295802,5,2
user_7403,300909,5,3
user_7403,sticky-toffee-puddings,5,4
user_7403,296256,5,5
user_7403,296621,5,6
user_7403,80843,5,7
user_7403,268707,5,8
user_7403,300037,5,9
user_7403,241469,5,10
user_7404,205980,5,1
user_7404,295802,5,2
user_7404,300909,5,3
user_7404,sticky-toffee-puddings,5,4
user_7404,296256,5,5
user_7404,296621,5,6
user_7404,80843,5,7
user_7404,268707,5,8
user_7404,300037,5,9
user_7404,241469,5,10
user_7405,205980,5,1
user_7405,295802,5,2
user_7405,300909,5,3
user_7405,sticky-toffee-puddings,5,4
user_7405,296256,5,5
user_7405,296621,5,6
user_7405,80843,5,7
user_7405,268707,5,8
user_7405,300037,5,9
user_7405,241469,5,10
user_7406,205980,5,1
user_7406,295802,5,2
user_7406,300909,5,3
user_7406,sticky-toffee-puddings,5,4
user_7406,296256,5,5
user_7406,296621,5,6
user_7406,80843,5,7
user_7406,268707,5,8
user_7406,300037,5,9
user_7406,241469,5,10
user_7407,205980,5,1
user_7407,295802,5,2
user_7407,300909,5,3
user_7407,sticky-toffee-puddings,5,4
user_7407,296256,5,5
user_7407,296621,5,6
user_7407,80843,5,7
user_7407,268707,5,8
user_7407,300037,5,9
user_7407,241469,5,10
user_7408,205980,5,1
user_7408,295802,5,2
user_7408,300909,5,3
user_7408,sticky-toffee-puddings,5,4
user_7408,296256,5,5
user_7408,296621,5,6
user_7408,80843,5,7
user_7408,268707,5,8
user_7408,300037,5,9
user_7408,241469,5,10
user_7409,205980,5,1
user_7409,295802,5,2
user_7409,300909,5,3
user_7409,sticky-toffee-puddings,5,4
user_7409,296256,5,5
user_7409,296621,5,6
user_7409,80843,5,7
user_7409,268707,5,8
user_7409,300037,5,9
user_7409,241469,5,10
user_7410,205980,5,1
user_7410,295802,5,2
user_7410,300909,5,3
user_7410,sticky-toffee-puddings,5,4
user_7410,296256,5,5
user_7410,296621,5,6
user_7410,80843,5,7
user_7410,268707,5,8
user_7410,300037,5,9
user_7410,241469,5,10
user_7411,205980,5,1
user_7411,295802,5,2
user_7411,300909,5,3
user_7411,sticky-toffee-puddings,5,4
user_7411,296256,5,5
user_7411,296621,5,6
user_7411,80843,5,7
user_7411,268707,5,8
user_7411,300037,5,9
user_7411,241469,5,10
user_7412,205980,5,1
user_7412,295802,5,2
user_7412,300909,5,3
user_7412,sticky-toffee-puddings,5,4
user_7412,296256,5,5
user_7412,296621,5,6
user_7412,80843,5,7
user_7412,268707,5,8
user_7412,300037,5,9
user_7412,241469,5,10
user_7413,205980,5,1
user_7413,295802,5,2
user_7413,300909,5,3
user_7413,sticky-toffee-puddings,5,4
user_7413,296256,5,5
user_7413,296621,5,6
user_7413,80843,5,7
user_7413,268707,5,8
user_7413,300037,5,9
user_7413,241469,5,10
user_7414,205980,5,1
user_7414,295802,5,2
user_7414,300909,5,3
user_7414,sticky-toffee-puddings,5,4
user_7414,296256,5,5
user_7414,296621,5,6
user_7414,80843,5,7
user_7414,268707,5,8
user_7414,300037,5,9
user_7414,241469,5,10
user_7415,205980,5,1
user_7415,295802,5,2
user_7415,300909,5,3
user_7415,sticky-toffee-puddings,5,4
user_7415,296256,5,5
user_7415,296621,5,6
user_7415,80843,5,7
user_7415,268707,5,8
user_7415,300037,5,9
user_7415,241469,5,10
user_7416,205980,5,1
user_7416,295802,5,2
user_7416,300909,5,3
user_7416,sticky-toffee-puddings,5,4
user_7416,296256,5,5
user_7416,296621,5,6
user_7416,80843,5,7
user_7416,268707,5,8
user_7416,300037,5,9
user_7416,241469,5,10
user_7417,205980,5,1
user_7417,295802,5,2
user_7417,300909,5,3
user_7417,sticky-toffee-puddings,5,4
user_7417,296256,5,5
user_7417,296621,5,6
user_7417,80843,5,7
user_7417,268707,5,8
user_7417,300037,5,9
user_7417,241469,5,10
user_7418,205980,5,1
user_7418,295802,5,2
user_7418,300909,5,3
user_7418,sticky-toffee-puddings,5,4
user_7418,296256,5,5
user_7418,296621,5,6
user_7418,80843,5,7
user_7418,268707,5,8
user_7418,300037,5,9
user_7418,241469,5,10
user_7419,205980,5,1
user_7419,295802,5,2
user_7419,300909,5,3
user_7419,sticky-toffee-puddings,5,4
user_7419,296256,5,5
user_7419,296621,5,6
user_7419,80843,5,7
user_7419,268707,5,8
user_7419,300037,5,9
user_7419,241469,5,10
user_7420,205980,5,1
user_7420,295802,5,2
user_7420,300909,5,3
user_7420,sticky-toffee-puddings,5,4
user_7420,296256,5,5
user_7420,296621,5,6
user_7420,80843,5,7
user_7420,268707,5,8
user_7420,300037,5,9
user_7420,241469,5,10
user_7421,205980,5,1
user_7421,295802,5,2
user_7421,300909,5,3
user_7421,sticky-toffee-puddings,5,4
user_7421,296256,5,5
user_7421,296621,5,6
user_7421,80843,5,7
user_7421,268707,5,8
user_7421,300037,5,9
user_7421,241469,5,10
user_7422,205980,5,1
user_7422,295802,5,2
user_7422,300909,5,3
user_7422,sticky-toffee-puddings,5,4
user_7422,296256,5,5
user_7422,296621,5,6
user_7422,80843,5,7
user_7422,268707,5,8
user_7422,300037,5,9
user_7422,241469,5,10
user_7423,205980,5,1
user_7423,295802,5,2
user_7423,300909,5,3
user_7423,sticky-toffee-puddings,5,4
user_7423,296256,5,5
user_7423,296621,5,6
user_7423,80843,5,7
user_7423,268707,5,8
user_7423,300037,5,9
user_7423,241469,5,10
user_7424,205980,5,1
user_7424,295802,5,2
user_7424,300909,5,3
user_7424,sticky-toffee-puddings,5,4
user_7424,296256,5,5
user_7424,296621,5,6
user_7424,80843,5,7
user_7424,268707,5,8
user_7424,300037,5,9
user_7424,241469,5,10
user_7425,205980,5,1
user_7425,295802,5,2
user_7425,300909,5,3
user_7425,sticky-toffee-puddings,5,4
user_7425,296256,5,5
user_7425,296621,5,6
user_7425,80843,5,7
user_7425,268707,5,8
user_7425,300037,5,9
user_7425,241469,5,10
user_7426,205980,5,1
user_7426,295802,5,2
user_7426,300909,5,3
user_7426,sticky-toffee-puddings,5,4
user_7426,296256,5,5
user_7426,296621,5,6
user_7426,80843,5,7
user_7426,268707,5,8
user_7426,300037,5,9
user_7426,241469,5,10
user_7427,205980,5,1
user_7427,295802,5,2
user_7427,300909,5,3
user_7427,sticky-toffee-puddings,5,4
user_7427,296256,5,5
user_7427,296621,5,6
user_7427,80843,5,7
user_7427,268707,5,8
user_7427,300037,5,9
user_7427,241469,5,10
user_7428,205980,5,1
user_7428,295802,5,2
user_7428,300909,5,3
user_7428,sticky-toffee-puddings,5,4
user_7428,296256,5,5
user_7428,296621,5,6
user_7428,80843,5,7
user_7428,268707,5,8
user_7428,300037,5,9
user_7428,241469,5,10
user_7429,205980,5,1
user_7429,295802,5,2
user_7429,300909,5,3
user_7429,sticky-toffee-puddings,5,4
user_7429,296256,5,5
user_7429,296621,5,6
user_7429,80843,5,7
user_7429,268707,5,8
user_7429,300037,5,9
user_7429,241469,5,10
user_7430,205980,5,1
user_7430,295802,5,2
user_7430,300909,5,3
user_7430,sticky-toffee-puddings,5,4
user_7430,296256,5,5
user_7430,296621,5,6
user_7430,80843,5,7
user_7430,268707,5,8
user_7430,300037,5,9
user_7430,241469,5,10
user_7431,205980,5,1
user_7431,295802,5,2
user_7431,300909,5,3
user_7431,sticky-toffee-puddings,5,4
user_7431,296256,5,5
user_7431,296621,5,6
user_7431,80843,5,7
user_7431,268707,5,8
user_7431,300037,5,9
user_7431,241469,5,10
user_7432,205980,5,1
user_7432,295802,5,2
user_7432,300909,5,3
user_7432,sticky-toffee-puddings,5,4
user_7432,296256,5,5
user_7432,296621,5,6
user_7432,80843,5,7
user_7432,268707,5,8
user_7432,300037,5,9
user_7432,241469,5,10
user_7433,205980,5,1
user_7433,295802,5,2
user_7433,300909,5,3
user_7433,sticky-toffee-puddings,5,4
user_7433,296256,5,5
user_7433,296621,5,6
user_7433,80843,5,7
user_7433,268707,5,8
user_7433,300037,5,9
user_7433,241469,5,10
user_7434,205980,5,1
user_7434,295802,5,2
user_7434,300909,5,3
user_7434,sticky-toffee-puddings,5,4
user_7434,296256,5,5
user_7434,296621,5,6
user_7434,80843,5,7
user_7434,268707,5,8
user_7434,300037,5,9
user_7434,241469,5,10
user_7435,205980,5,1
user_7435,295802,5,2
user_7435,300909,5,3
user_7435,sticky-toffee-puddings,5,4
user_7435,296256,5,5
user_7435,296621,5,6
user_7435,80843,5,7
user_7435,268707,5,8
user_7435,300037,5,9
user_7435,241469,5,10
user_7436,205980,5,1
user_7436,295802,5,2
user_7436,300909,5,3
user_7436,sticky-toffee-puddings,5,4
user_7436,296256,5,5
user_7436,296621,5,6
user_7436,80843,5,7
user_7436,268707,5,8
user_7436,300037,5,9
user_7436,241469,5,10
user_7437,205980,5,1
user_7437,295802,5,2
user_7437,300909,5,3
user_7437,sticky-toffee-puddings,5,4
