user,recipe,rating
user_2263,273950,4
user_2263,149000,3
user_2263,109247,3
user_2263,26791,3
user_2263,100438,3
user_2263,199851,3
user_2264,281823,4
user_2264,107170,4
user_2264,248757,4
user_2264,221019,3
user_2264,266264,4
user_2265,179321,4
user_2265,226071,3
user_2265,233529,3
user_2266,223712,4
user_2266,99552,4
user_2266,122285,4
user_2266,salmon-ceviche-with-orange-mulled-spices,3
user_2266,249255,4
user_2266,239071,3
user_2266,bloody-mary-mussels,4
user_2267,50106,4
user_2267,47803,3
user_2267,241241,4
user_2268,222985,4
user_2268,246122,4
user_2268,109291,4
user_2268,267426,4
user_2269,prawn-egg-fried-rice,4
user_2269,216966,3
user_2269,59190,3
user_2269,154961,3
user_2269,259386,4
user_2270,courgette-fries,4
user_2270,300792,4
user_2270,44344,4
user_2270,255701,3
user_2270,salmon-skewer-tacos,4
user_2270,300347,4
user_2270,208444,3
user_2270,182351,3
user_2271,99727,3
user_2271,298535,4
user_2271,272834,3
user_2271,140146,3
user_2271,128013,3
user_2271,124088,4
user_2272,257681,4
user_2272,126775,4
user_2272,144555,4
user_2273,119497,3
user_2273,117931,4
user_2273,victoria-sponge-cake,4
user_2274,74317,3
user_2274,31441,3
user_2274,62725,4
user_2274,287478,3
user_2274,77154,3
user_2275,spring-chicken-curry-in-a-hurry,3
user_2275,129432,4
user_2275,40932,3
user_2275,72653,4
user_2275,82421,3
user_2276,138483,4
user_2276,mushroom-lentil-ragu-with-spaghetti,3
user_2276,jewelled-butternut-squash-houmous-griddled-crudites,3
user_2276,german-apple-pancake,4
user_2276,orange-carrot-soup,3
user_2277,247998,4
user_2277,95824,4
user_2277,shoo-fly-pie,4
user_2278,144674,3
user_2278,244569,3
user_2278,aubergine-chickpea-curry,3
user_2278,296547,4
user_2278,222101,4
user_2279,90359,4
user_2279,296421,3
user_2279,42510,3
user_2279,264163,3
user_2280,french-fougasse,3
user_2280,tex-mex-spicy-shepherds-pie-recipe,4
user_2280,popcorn-ice-cream,3
user_2280,bolognese-rigatoni-pie,4
user_2281,white-chocolate-roulade,3
user_2281,213971,3
user_2281,137120,4
user_2281,chateaubriand-fillet-with-horseradish-cayenne-breadcrumb,3
user_2281,260997,4
user_2281,pomegranate-butternut-squash-cauliflower-cous-cous,3
user_2281,192897,4
user_2281,299026,3
user_2282,182511,4
user_2282,strawberry-jam,4
user_2282,bonfire-muffins,3
user_2282,134050,3
user_2282,harwich-kitchels,3
user_2282,206173,3
user_2282,honey-poached-pears,3
user_2282,chocolate-dipping-sauce,3
user_2283,284530,3
user_2283,294960,3
user_2283,78506,4
user_2283,85788,4
user_2283,173634,3
user_2283,bean-vegetable-chilli,3
user_2284,292215,4
user_2284,142736,3
user_2284,295995,3
user_2284,spinach-sun-dried-tomato-gnocchi,3
user_2284,moules-marinieres,3
user_2284,299660,4
user_2285,15951,3
user_2285,191696,4
user_2285,298653,3
user_2285,226222,3
user_2286,297906,3
user_2286,151744,4
user_2286,36292,3
user_2286,63802,3
user_2286,236847,4
user_2286,44344,4
user_2286,86490,3
user_2287,299826,3
user_2287,299368,3
user_2287,299581,3
user_2287,170094,3
user_2287,297119,3
user_2287,162383,3
user_2287,284125,4
user_2287,picnic-sausage-rolls,4
user_2288,199989,3
user_2288,no-pastry-quiche,3
user_2288,190408,4
user_2288,266190,3
user_2288,296488,3
user_2288,254787,4
user_2289,181546,4
user_2289,66677,3
user_2289,171593,3
user_2289,114215,3
user_2289,299813,4
user_2289,142418,4
user_2290,271043,3
user_2290,191380,3
user_2290,152229,4
user_2290,44552,3
user_2291,156286,4
user_2291,19625,3
user_2291,295775,4
user_2292,berry-mojito,3
user_2292,232646,3
user_2292,163341,4
user_2292,291333,3
user_2292,142195,4
user_2292,238754,3
user_2292,282657,4
user_2292,champagne-rhubarb-parfaits,4
user_2293,21099,4
user_2293,rich-fruity-sausage-rolls,4
user_2293,pepper-and-chorizo-salad,3
user_2293,159108,3
user_2293,104665,3
user_2294,69167,4
user_2294,167789,4
user_2294,174155,4
user_2294,70009,4
user_2294,baked-plums-in-honeyed-wine,4
user_2294,289410,3
user_2294,chicken-satay-spring-rolls,4
user_2294,chicken-sweetcorn-kebabs,3
user_2295,291245,4
user_2295,295088,4
user_2295,drop-scones-with-smoked-salmon-creme-fraiche,3
user_2296,16404,4
user_2296,300904,4
user_2296,187450,4
user_2296,122466,4
user_2296,300576,4
user_2297,51088,4
user_2297,17255,3
user_2297,296343,3
user_2297,203085,4
user_2297,203085,3
user_2298,300495,3
user_2298,61630,3
user_2298,234365,4
user_2298,19706,4
user_2298,229041,4
user_2298,20028,3
user_2299,209472,3
user_2299,285614,3
user_2299,159830,3
user_2299,courgette-flan,3
user_2299,smoky-baba-ganoush,3
user_2299,188007,4
user_2299,20121,3
user_2300,104857,4
user_2300,146068,4
user_2300,pork-belly-with-rhubarb-puree,4
user_2301,158168,3
user_2301,300793,4
user_2301,15548,3
user_2301,70079,4
user_2301,lamb-pittas,4
user_2301,242832,3
user_2301,185980,3
user_2302,bean-pitta-bread-salad,4
user_2302,110080,3
user_2302,207351,4
user_2302,chicken-kiev,4
user_2302,78829,4
user_2303,135446,3
user_2303,181491,3
user_2303,172069,3
user_2303,courgette-salad-with-feta-pine-nuts,4
user_2303,233315,4
user_2303,bean-vegetable-chilli,3
user_2304,220221,4
user_2304,green-lentils-with-vegetarian-sausages,4
user_2304,117336,4
user_2304,295836,4
user_2305,150306,3
user_2305,299999,4
user_2305,12895,4
user_2305,83188,4
user_2305,298481,3
user_2305,274052,3
user_2306,208388,3
user_2306,139879,4
user_2306,182351,4
user_2306,295644,4
user_2306,298576,4
user_2306,28866,3
user_2306,76993,4
user_2306,299926,4
user_2306,52178,4
user_2307,186707,4
user_2307,198631,4
user_2307,105339,4
user_2307,sweet-potato-fish-pie,3
user_2308,207749,4
user_2308,beetroot-squash-quinoa-salad,3
user_2308,299239,3
user_2308,205005,4
user_2308,89097,3
user_2308,16574,4
user_2308,143435,3
user_2308,cornish-pasty,3
user_2309,25318,3
user_2309,84076,4
user_2309,114804,3
user_2309,banana-muffins,4
user_2309,60943,3
user_2309,easy-cherry-ice-cream-with-syrup,4
user_2309,156991,3
user_2310,roast-beef-curried-rice-salad,4
user_2310,151900,4
user_2310,st-catherines-cakes,3
user_2310,239029,4
user_2311,297411,4
user_2311,156991,4
user_2311,155442,4
user_2311,233522,4
user_2311,13494,3
user_2312,154081,4
user_2312,145523,3
user_2312,220936,4
user_2312,16110,4
user_2312,298903,3
user_2312,chicken-with-tarragon,4
user_2312,213970,3
user_2313,106604,4
user_2313,68487,4
user_2313,3284,3
user_2313,188510,4
user_2313,272218,4
user_2313,231066,4
user_2313,206285,3
user_2313,116783,4
user_2314,217845,4
user_2314,285614,4
user_2314,220081,4
user_2314,174661,4
user_2314,buttermilk-onion-rings,4
user_2315,204364,3
user_2315,260962,3
user_2315,mushroom-tofu-broth,3
user_2315,262968,4
user_2315,299317,4
user_2315,200330,4
user_2315,129668,4
user_2316,116014,4
user_2316,295644,3
user_2316,134201,3
user_2317,152960,3
user_2317,261599,4
user_2317,296099,4
user_2317,177362,3
user_2317,158655,4
user_2317,salmon-en-croute-by-nick-nairn,3
user_2318,280221,3
user_2318,duck-breast,3
user_2318,124589,4
user_2318,16401,3
user_2318,296046,3
user_2318,24032,3
user_2319,220184,3
user_2319,177488,3
user_2319,225198,3
user_2319,cornish-pasties,4
user_2319,300269,4
user_2319,35094,3
user_2319,210745,3
user_2320,chicken-chow-mein,3
user_2320,206042,3
user_2320,207004,4
user_2320,36429,3
user_2321,268035,4
user_2321,74325,4
user_2321,102920,4
user_2321,128380,3
user_2321,14584,4
user_2321,ready-in-minutes-rosti-with-salmon,3
user_2321,188014,3
user_2321,296910,4
user_2321,261474,3
user_2322,98958,4
user_2322,202609,4
user_2322,190413,4
user_2322,55292,4
user_2322,162388,4
user_2323,30786,4
user_2323,180167,3
user_2323,217065,3
user_2323,244188,4
user_2323,78910,3
user_2323,178035,4
user_2323,252966,4
user_2323,malaysian-beef-rendang-recipe,3
user_2324,238743,3
user_2324,sticky-sausage-potato-salad,3
user_2324,22936,4
user_2324,51134,3
user_2324,282986,4
user_2324,122857,4
user_2325,230129,3
user_2325,146081,4
user_2325,180182,3
user_2325,aubergine-chickpea-feta-salad-with-sumac-dressing,3
user_2325,67920,4
user_2325,294806,3
user_2325,296070,3
user_2325,292864,3
user_2326,baked-turkey-burritos,3
user_2326,154482,3
user_2326,sweet-potato-broccoli-gratin,3
user_2326,184648,4
user_2326,61402,4
user_2326,102991,4
user_2327,117973,4
user_2327,178616,3
user_2327,79254,4
user_2327,238754,4
user_2327,pork-chops-with-mushroom-sauce,3
user_2327,182575,3
user_2327,243600,4
user_2327,14594,4
user_2328,35290,4
user_2328,pan-fried-trout-fillets,4
user_2328,159496,4
user_2329,heart-biscuits,3
user_2329,salmon-salad-with-caesar-style-dressing,3
user_2329,macaroni-with-double-cheese,3
user_2329,193827,4
user_2329,53273,4
user_2329,296561,4
user_2329,198821,4
user_2330,21014,4
user_2330,288965,3
user_2330,51240,3
user_2330,13914,3
user_2330,294953,4
user_2331,lamb-pumpkin-tagine,3
user_2331,172820,3
user_2331,298703,3
user_2331,141505,4
user_2331,16319,4
user_2331,258583,3
user_2331,279322,3
user_2331,288097,4
user_2332,242211,4
user_2332,33109,4
user_2332,299660,3
user_2333,281499,3
user_2333,129707,4
user_2333,176393,3
user_2333,225213,4
user_2333,260148,4
user_2333,189850,4
user_2333,98026,4
user_2333,145960,4
user_2333,295347,4
user_2334,dreamy-chocolate-cake,3
user_2334,253882,3
user_2334,95826,3
user_2334,45158,4
user_2334,132643,4
user_2335,9719,3
user_2335,2856,3
user_2335,93527,3
user_2335,20936,4
user_2335,68149,4
user_2335,120324,4
user_2336,263430,4
user_2336,223991,4
user_2336,258999,4
user_2336,197697,4
user_2336,101430,4
user_2336,16175,3
user_2337,281733,4
user_2337,classic-lemon-tart,3
user_2337,299964,3
user_2337,jam-roly-poly,3
user_2337,215462,4
user_2337,208220,3
user_2337,tuscan-basil-and-garlic-panzanella,3
user_2337,181475,3
user_2337,20024,4
user_2338,187388,4
user_2338,181420,4
user_2338,bilbos-seed-cake-with-saffron,4
user_2339,harwich-kitchels,4
user_2339,126534,4
user_2339,189486,3
user_2339,216458,3
user_2339,232478,3
user_2339,127728,4
user_2339,237107,4
user_2339,173641,4
user_2340,salmon-spinach-lasagne,3
user_2340,140050,3
user_2340,112629,3
user_2340,71197,3
user_2340,chocolate-chestnut-roulade,4
user_2340,56065,4
user_2340,lemon-creme-fraiche-parmesan-pasta,4
user_2340,188204,4
user_2341,78659,4
user_2341,91858,3
user_2341,21698,3
user_2341,294529,4
user_2341,237570,3
user_2341,81126,4
user_2342,214562,4
user_2342,121151,4
user_2342,268514,3
user_2342,nadiya-hussains-salmon-and-green-bean-curry,4
user_2343,285200,3
user_2343,vegetarian-floral-flan,3
user_2343,148117,4
user_2343,spiced-mixed-nut-selection,3
user_2343,cod-fillet-with-grilled-veg-cous-cous,4
user_2343,19266,4
user_2344,298004,4
user_2344,41015,3
user_2344,191859,3
user_2345,99002,4
user_2345,101305,3
user_2345,272451,3
user_2345,240062,4
user_2345,135147,3
user_2346,168057,4
user_2346,94565,3
user_2346,244233,4
user_2346,299209,4
user_2346,286814,4
user_2347,238409,4
user_2347,204984,4
user_2347,59968,4
user_2347,39607,3
user_2347,128008,4
user_2347,299264,4
user_2348,294396,4
user_2348,maryland-chicken,3
user_2348,206988,4
user_2348,212255,3
user_2348,184536,4
user_2348,17299,3
user_2349,299079,3
user_2349,257444,4
user_2349,214252,3
user_2349,167814,3
user_2349,173815,3
user_2349,231217,3
user_2349,spiders-web-cheesecake,4
user_2350,60075,3
user_2350,prawns-with-ginger-and-lime,3
user_2350,195953,3
user_2350,30388,3
user_2351,205740,3
user_2351,194212,4
user_2351,spicy-eggs-greens-stir-fry,4
user_2351,32229,3
user_2351,tomato-and-rosemary-focaccia,4
user_2351,293758,3
user_2351,137660,3
user_2351,110677,4
user_2351,248963,4
user_2352,thai-spiced-tuna-fishcakes,3
user_2352,lemon-honey-sea-bass,3
user_2352,300599,4
user_2352,245409,4
user_2352,179996,3
user_2352,294704,4
user_2353,284252,4
user_2353,61709,3
user_2353,300164,3
user_2353,299394,4
user_2353,17701,3
user_2353,164117,3
user_2353,112061,4
user_2354,297557,4
user_2354,82989,3
user_2354,229047,4
user_2354,chicken-with-pesto,4
user_2354,232083,3
user_2354,55433,3
user_2355,123838,4
user_2355,194854,4
user_2355,188127,3
user_2355,226496,3
user_2355,205453,4
user_2356,287706,3
user_2356,tenderstem-broccoli-fries,3
user_2356,234343,4
user_2356,13599,3
user_2356,247929,4
user_2357,247427,4
user_2357,18902,4
user_2357,231066,4
user_2357,56825,3
user_2357,297413,4
user_2358,14312,4
user_2358,13921,3
user_2358,296508,3
user_2358,16878,4
user_2358,173654,3
user_2358,carrot-potato-rosti,4
user_2359,217876,4
user_2359,127488,3
user_2359,272567,3
user_2359,pork-with-caraway-crust,4
user_2359,265097,3
user_2359,266753,4
user_2359,41547,3
user_2360,easy-peasy-pasta,4
user_2360,31445,4
user_2360,152956,3
user_2360,204272,3
user_2360,67277,3
user_2360,96666,4
user_2360,298532,4
user_2360,262363,3
user_2361,296621,4
user_2361,cheesy-pasta-bake,4
user_2361,296744,3
user_2361,turkey-pie,4
user_2362,296086,4
user_2362,101713,3
user_2362,chicken-madras,4
user_2362,221563,4
user_2363,173291,3
user_2363,165427,3
user_2363,191011,3
user_2364,204377,4
user_2364,chicken-satay-skewers,3
user_2364,glazed-cod-loin-with-butternut-squash,4
user_2364,15356,4
user_2364,100415,4
user_2364,267347,4
user_2364,cheesy-colcannon-croquettes,3
user_2365,66960,3
user_2365,296540,4
user_2365,300066,3
user_2366,78659,3
user_2366,78856,3
user_2366,299642,3
user_2366,62665,3
user_2366,cupcakes,3
user_2367,30818,4
user_2367,salmon-pancakes,3
user_2367,299831,3
user_2367,40962,4
user_2367,152229,4
user_2367,28539,3
user_2367,81805,4
user_2368,145674,4
user_2368,104115,4
user_2368,164909,3
user_2368,264829,4
user_2368,295996,4
user_2368,101262,4
user_2368,298133,4
user_2368,164590,4
user_2369,285605,4
user_2369,house-of-horrors-cake,3
user_2369,299248,3
user_2369,sweet-sour-turkey,4
user_2370,pavlova,4
user_2370,104245,3
user_2370,281194,4
user_2371,100404,4
user_2371,295411,3
user_2371,298114,4
user_2371,216966,3
user_2372,158642,3
user_2372,297915,3
user_2372,106143,4
user_2372,162940,3
user_2372,183866,4
user_2372,100392,4
user_2372,coq-au-vin-blanc,3
user_2372,174018,4
user_2372,203769,4
user_2373,cheese-pumpkin-biscuits,3
user_2373,138414,4
user_2373,166444,3
user_2373,160727,4
user_2373,mexican-bean-wraps,3
user_2373,238137,3
user_2374,218789,3
user_2374,146277,4
user_2374,marinated-olives,3
user_2375,186424,4
user_2375,298701,4
user_2375,261667,4
user_2375,93515,4
user_2375,177037,4
user_2375,197782,4
user_2375,116733,4
user_2375,69288,3
user_2375,123251,3
user_2376,peanut-butter-fudge,3
user_2376,176725,4
user_2376,279295,4
user_2377,126973,4
user_2377,33404,3
user_2377,41952,3
user_2377,237995,3
user_2377,84255,4
user_2377,298818,3
user_2377,274995,4
user_2378,241119,4
user_2378,99159,4
user_2378,214615,4
user_2378,pork-beef-chickpea-meatballs,4
user_2378,3426,3
user_2378,32186,4
user_2379,237570,4
user_2379,254340,4
user_2379,297241,4
user_2380,199517,4
user_2380,easter-bunny-brioche,4
user_2380,115987,3
user_2380,bread-in-a-bag,3
user_2380,26937,3
user_2380,simnel-loaf,4
user_2380,163253,3
user_2381,125016,3
user_2381,180821,3
user_2381,106308,3
user_2381,266906,4
user_2382,272366,3
user_2382,chickpea-aubergine-curry,4
user_2382,54262,4
user_2382,21612,3
user_2382,185183,4
user_2382,248762,4
user_2383,256550,3
user_2383,165989,4
user_2383,102016,3
user_2383,222042,4
user_2383,143916,4
user_2383,293699,3
user_2383,french-apple-tart,3
user_2384,almond-herb-crusted-salmon,3
user_2384,berry-yogurt-parfait,3
user_2384,169054,4
user_2384,146452,3
user_2384,206758,4
user_2384,170793,3
user_2384,steam-roast-pork-belly,3
user_2385,51240,3
user_2385,197088,3
user_2385,james-martins-spatchcock-chicken-recipe,3
user_2386,265283,4
user_2386,127512,4
user_2386,masterclass-tempura-prawns,4
user_2386,1315,4
user_2386,tomato-basil-tartlets,4
user_2386,33899,4
user_2386,245158,3
user_2386,299014,3
user_2386,188235,4
user_2387,121285,3
user_2387,81805,3
user_2387,185893,4
user_2387,136435,3
user_2388,139022,4
user_2388,175558,3
user_2388,143718,4
user_2388,22248,3
user_2388,300832,4
user_2388,69167,3
user_2388,raspberry-mint-punch,3
user_2388,chunky-chips,3
user_2388,duck-cottage-pie,3
user_2389,18082,3
user_2389,61431,3
user_2389,197141,3
user_2390,222825,3
user_2390,197103,4
user_2390,266899,3
user_2390,38040,3
user_2390,170170,4
user_2391,32717,3
user_2391,263816,3
user_2391,30330,3
user_2391,leek-caerphilly-pasta,4
user_2391,300014,4
user_2391,173881,3
user_2391,217420,3
user_2392,205089,3
user_2392,raspberry-orange-tiramisu,3
user_2392,192551,3
user_2392,26217,4
user_2392,158933,4
user_2392,148213,3
user_2392,285636,3
user_2393,fish-and-chips-with-mushy-peas,3
user_2393,136486,3
user_2393,279862,3
user_2393,240988,3
user_2394,107395,4
user_2394,149887,3
user_2394,106966,3
user_2394,286774,4
user_2394,200877,3
user_2394,214497,4
user_2394,291318,3
user_2394,78195,4
user_2395,the-ultimate-martini,4
user_2395,264600,4
user_2395,299263,3
user_2395,cheesecake-with-blueberries,3
user_2395,232240,3
user_2395,299081,4
user_2395,coconut-ice-snowmen,4
user_2395,3411,3
user_2395,266902,3
user_2396,267228,3
user_2396,86806,3
user_2396,285200,3
user_2396,246470,3
user_2397,plaice-with-spinach-crab-stuffing,4
user_2397,220699,4
user_2397,cheesy-pasta-bake,4
user_2397,237578,3
user_2397,14481,4
user_2397,297233,4
user_2397,298166,3
user_2397,183714,3
user_2397,246922,4
user_2398,orange-curd,4
user_2398,299807,3
user_2398,233730,4
user_2398,135210,3
user_2399,285674,3
user_2399,296454,4
user_2399,102170,4
user_2399,233731,4
user_2399,255480,4
user_2399,163869,3
