id,ingredient
crunchy-cornflake-chicken-recipe,"4 sweet potatoes, cut into wedges, skin on "
crunchy-cornflake-chicken-recipe,1tbsp rapeseed oil
crunchy-cornflake-chicken-recipe,1tsp smoked paprika 
crunchy-cornflake-chicken-recipe,"10g parsley, chopped"
crunchy-cornflake-chicken-recipe,"1 Grower’s Selection Round Lettuce, torn, to serve"
crunchy-cornflake-chicken-recipe,"Your choice of sides and sauces, to serve (optional extras)"
crunchy-crudites-with-a-creamy-dill-dip,75ml Asda 50% Less Fat Crème Fraîche
crunchy-crudites-with-a-creamy-dill-dip,75g Asda Light Original Soft Cheese
crunchy-crudites-with-a-creamy-dill-dip,"1 small clove garlic, crushed"
crunchy-crudites-with-a-creamy-dill-dip,Sprigs fresh dill
crunchy-crudites-with-a-creamy-dill-dip,½ cucumber
crunchy-crudites-with-a-creamy-dill-dip,"1 yellow pepper, cut in thin strips "
crunchy-crudites-with-a-creamy-dill-dip,1 medium carrot peeled and cut into thin matchsticks 
crunchy-crudites-with-a-creamy-dill-dip,"100g red cabbage, shredded"
crunchy-crudites-with-a-creamy-dill-dip,1tbsp finely chopped parsley
crunchy-fish-pie,"600g Asda Smart Price Salmon Fillets, cut into 4cm chunks"
crunchy-fish-pie,"1 fish stock cube, dissolved in 500ml hot water"
crunchy-fish-pie,75g Asda Smart Price Butter
crunchy-fish-pie,"1 small Asda Smart Price Onion, finely chopped"
crunchy-fish-pie,Pinch dried crushed chillies
crunchy-fish-pie,40g Asda Smart Price Plain Flour
crunchy-fish-pie,200g Asda Smart Price Frozen Peas
crunchy-fish-pie,150ml pot Asda Double Cream
crunchy-fish-pie,"300g Asda Smart Price Frozen Prawns, thawed"
crunchy-fish-pie,"600g Asda Smart Price Potatoes, peeled and grated"
crunchy-fish-pie,2 tbsp olive oil
crunchy-fish-pie,2 tsp ground turmeric
crunchy-oat-bars,200g Asda Porridge Oats
crunchy-oat-bars,225g Asda Plain Flour
crunchy-oat-bars,"250g butter, chilled, cut into small cubes"
crunchy-oat-bars,150g light soft brown sugar
crunchy-oat-bars,75g Asda Sunflower Seeds
crunchy-oat-bars,3 tbsp Asda Smart Price Golden Syrup
crunchy-oat-bars,175g pack raspberries
crunchy-oat-bars,50g dried cranberries
crunchy-spiced-chicken,4 Asda Butcher's Selection Chicken Breast Fillets
crunchy-spiced-chicken,"25g flour, seasoned"
crunchy-spiced-chicken,1 tsp paprika
crunchy-spiced-chicken,125g fresh breadcrumbs (made from bread 2-3 days old)
crunchy-spiced-chicken,"25g Parmesan, grated"
crunchy-spiced-chicken,"2 large eggs, lightly beaten"
crunchy-spiced-chicken,275g Asda Long Grain Rice
crunchy-spiced-chicken,1/2 Knorr Chicken Stock Cube
crunchy-spiced-chicken,200g frozen peas
crunchy-spiced-chicken,200g frozen sweetcorn
crushed-meringue-with-pears,"6 Asda Meringue Nests, broken into pieces"
crushed-meringue-with-pears,411g can Asda Pear Halves in Syrup
crushed-meringue-with-pears,500g pot Asda Greek Style Yogurt
crushed-meringue-with-pears,Few drops of Asda Extra Special Vanilla Extract
crushed-meringue-with-pears,2 tsp clear honey
crushed-meringue-with-pears,"25g dark chocolate, grated"
crushed-potatoes-with-chives,750 Asda Extra Special Marilyn Potatoes
crushed-potatoes-with-chives,50g Asda Salted Butter
crushed-potatoes-with-chives,1/2 packet of chopped chives
cucumber-elderflower-gin-cooler,450g ice (or enough to fill your blender jug)
cucumber-elderflower-gin-cooler,100ml Asda London Dry Gin
cucumber-elderflower-gin-cooler,75ml Belvoir Fruit Farms Elderflower Cordial
cucumber-elderflower-gin-cooler,"1/3 cucumber, peeled and deseeded, plus extra cucumber slices, to serve"
cucumber-mint-and-lemonade-lollies,"½ cucumber, thinly sliced"
cucumber-mint-and-lemonade-lollies,Handful mint leaves
cucumber-mint-and-lemonade-lollies,225ml Asda Diet Lemonade
cucumber-mint-and-lemonade-lollies,4 flat lolly moulds and 4 lolly sticks
cucumber-prawn-gazpacho,6 whole cucumbers
cucumber-prawn-gazpacho,300ml double cream
cucumber-prawn-gazpacho,225g Greek-style yogurt
cucumber-prawn-gazpacho,3 tbsp Asda Extra Special Horseradish Sauce
cucumber-prawn-gazpacho,"425ml vegetable stock, cooled"
cucumber-prawn-gazpacho,200g cooked prawns
cucumber-prawn-gazpacho,"2 Asda Garlic and Coriander Naans, to serve"
cucumber-prawn-gazpacho,"2 x 200g pots Asda Tzatziki, to serve"
cucumber-strawberry-poppy-seed-salad,2 level tbsp caster sugar
cucumber-strawberry-poppy-seed-salad,4 tbsp white wine vinegar
cucumber-strawberry-poppy-seed-salad,1 cucumber
cucumber-strawberry-poppy-seed-salad,"400g strawberries, sliced"
cucumber-strawberry-poppy-seed-salad,1 tbsp chopped mint
cucumber-strawberry-poppy-seed-salad,1 tbsp poppy seeds
cucur-udang-malaysian-prawn-fritters,150g plain flour
cucur-udang-malaysian-prawn-fritters,125g self-raising flour
cucur-udang-malaysian-prawn-fritters,1 tsp salt
cucur-udang-malaysian-prawn-fritters,1 tbsp chicken stock powder
cucur-udang-malaysian-prawn-fritters,1 tsp sugar
cucur-udang-malaysian-prawn-fritters,1 tsp turmeric powder
cucur-udang-malaysian-prawn-fritters,¼ tsp white pepper
cucur-udang-malaysian-prawn-fritters,"6 garlic chives (or spring onions), cut into thin strips"
cucur-udang-malaysian-prawn-fritters,300g raw king prawns
cucur-udang-malaysian-prawn-fritters,"Oil, for deep-frying"
cucur-udang-malaysian-prawn-fritters,2 tbsp Asda Flying Goose Sriracha Hot Chilli Sauce
cucur-udang-malaysian-prawn-fritters,2 tbsp plum sauce
cucur-udang-malaysian-prawn-fritters,Large sprinkle sesame seeds
cup-cakes,175g Asda Self-Raising Flour
cup-cakes,1½ level tsp baking powder
cup-cakes,"175g butter, softened"
cup-cakes,175g caster sugar
cup-cakes,3 large free-range eggs
cup-cakes,2 tbsp milk
cup-cakes,For the icing
cup-cakes,150g butter
cup-cakes,300g icing sugar
cup-cakes,1 tbsp milk
cup-cakes,¼ tsp Asda Vanilla Extract
cup-cakes,Asda Food Colouring
cup-cakes,Asda Posh Pearls (or sprinkles)
cupcakes,125g self-raising flour
cupcakes,1 level tsp baking powder
cupcakes,"125g butter, softened"
cupcakes,125g caster sugar
cupcakes,2 large free-range eggs
cupcakes,Asda Red Food Colouring
cupcakes,"Asda Pink and White Pearls, to decorate"
cupcakes,"125g soft, unsalted butter"
cupcakes,250g sifted icing sugar
cupcakes,1/2 tsp vanilla extract
cupcakes,1 tbsp milk
curried-egg,150g frozen peas
curried-egg,"1 onion, chopped"
curried-egg,"1 green pepper, diced"
curried-egg,2 tbsp garam masala
curried-egg,"2 tomatoes, chopped"
curried-egg,"8 eggs, beaten"
curried-egg,15g butter
curried-meatballs,"1 clove garlic, crushed"
curried-meatballs,"1 red chilli (or green), de-seeded and finely chopped"
curried-meatballs,1-2 tsp grated root ginger
curried-meatballs,2 tsp sunflower oil
curried-meatballs,1 tbsp Asda Garam Masala
curried-meatballs,"2 tbsp fresh coriander, chopped"
curried-meatballs,50g fresh breadcrumbs
curried-meatballs,450g pack Asda Turkey Mince
curried-meatballs,570g Asda Good For You Tikka Masala Cooking Sauce
curried-meatballs,"Asda Basmati Rice, to serve"
curried-meatballs,"Naan bread, to serve"
curried-meatballs,"Raita, to swerve"
curried-meatballs,"Asda Mango Chutney, to serve
"
curried-vegetable-potato-cakes,15g butter
curried-vegetable-potato-cakes,"2 tbsp sunflower oil, plus extra for brushing"
curried-vegetable-potato-cakes,"1 medium onion, finely chopped"
curried-vegetable-potato-cakes,1 level tbsp Asda Medium Curry Powder
curried-vegetable-potato-cakes,"500g cooked potatoes, roast, boiled, mashed or a mixture"
curried-vegetable-potato-cakes,"300g cooked mixed carrots and butternut squash, chopped"
curried-vegetable-potato-cakes,"300g cooked Brussels sprouts, chopped"
curried-vegetable-potato-cakes,"1 medium free-range egg, lightly beaten. Poached eggs to serve"
daffodil-cake,225g self-raising flour
daffodil-cake,2 level tsp baking powder
daffodil-cake,"300g butter, softened"
daffodil-cake,225g caster sugar
daffodil-cake,4 large free-range eggs
daffodil-cake,"2 lemons, zest of"
daffodil-cake,"150g icing sugar, plus extra for dusting"
daffodil-cake,1/2 tsp vanilla extract
daffodil-cake,1 tbsp milk
daffodil-cake,100g Asda Lemon Curd
daffodil-cake,"50g butter, for the daffodils"
daffodil-cake,"25g caster sugar, for the daffodils"
daffodil-cake,"75g plain flour, for the daffodils"
daffodil-cake,"500g pack Dr Oetker Ready to Roll Coloured Icing, for the daffodils"
daffodil-cake,"Lolly sticks, for the daffodils"
daffodil-cake,"Asda Green Natural Food Colouring (optional), for the daffodils"
daffodil-cake,"Small jellied sweets, for the daffodils"
dairy-free-carrot-cake-muffins,100ml rapeseed oil
dairy-free-carrot-cake-muffins,50g light brown sugar 
dairy-free-carrot-cake-muffins,50g maple syrup
dairy-free-carrot-cake-muffins,"2 eggs, beaten "
dairy-free-carrot-cake-muffins,"2 carrots, peeled and grated "
dairy-free-carrot-cake-muffins,Juice and zest 1 small orange
dairy-free-carrot-cake-muffins,125g self-raising flour
dairy-free-carrot-cake-muffins,1tsp cinnamon
dairy-free-carrot-cake-muffins,"4 cardamom pods, finely ground"
dairy-free-carrot-cake-muffins,3tbsp sultanas 
dairy-free-carrot-cake-muffins,2tbsp oats
dairy-free-poppy-seed-and-banana-pancakes,150g plain flour 
dairy-free-poppy-seed-and-banana-pancakes,2tbsp poppy seeds 
dairy-free-poppy-seed-and-banana-pancakes,2tsp baking powder 
dairy-free-poppy-seed-and-banana-pancakes,200ml reduced fat coconut milk
dairy-free-poppy-seed-and-banana-pancakes,4tbsp Koko Original dairy free yoghurt 
dairy-free-poppy-seed-and-banana-pancakes,"1 egg, beaten "
dairy-free-poppy-seed-and-banana-pancakes,1tbsp rapeseed oil
dairy-free-poppy-seed-and-banana-pancakes,"2 bananas, peeled and thinly sliced "
dairy-free-poppy-seed-and-banana-pancakes,"1 lime, zested"
dairy-free-poppy-seed-and-banana-pancakes,1tbsp runny honey 
dark-white-chocolate-shots,2 tbsp caster sugar
dark-white-chocolate-shots,6 tbsp double cream
dark-white-chocolate-shots,"25g dark chocolate, finely chopped"
dark-white-chocolate-shots,2 tbsp Kahlua (or Baileys)
dark-white-chocolate-shots,"25g white chocolate, finely chopped"
dark-white-chocolate-shots,2 tbsp Cointreau
date-chocolate-almond-torte,125g Chosen by you Blanched Almonds
date-chocolate-almond-torte,125g Chosen by you Pitted Dried Dates
date-chocolate-almond-torte,125g Green & Black's Organic Dark Chocolate (70% cocoa solids)
date-chocolate-almond-torte,3 large egg whites
date-chocolate-almond-torte,85g caster sugar
date-chocolate-almond-torte,150ml double cream
date-chocolate-almond-torte,250g raspberries
day-of-the-dead-muffin-skulls,6 chocolate muffins
day-of-the-dead-muffin-skulls,6 tbsp Betty Crocker Chocolate Fudge Icing
day-of-the-dead-muffin-skulls,"Icing sugar, for dusting"
day-of-the-dead-muffin-skulls,75g purple ready-to-roll fondant icing
day-of-the-dead-muffin-skulls,75g blue ready-to-roll fondant icing
day-of-the-dead-muffin-skulls,75g pink ready-to-roll fondant icing
day-of-the-dead-muffin-skulls,75g yellow ready-to-roll fondant icing
day-of-the-dead-muffin-skulls,75g green ready-to-roll fondant icing
day-of-the-dead-muffin-skulls,75g orange ready-to-roll fondant icing
day-of-the-dead-muffin-skulls,Dr. Oetker writing gels in assorted colours
dead-easy-cheesecake,"100g butter, melted, plus a little for greasing"
dead-easy-cheesecake,200g Asda Digestive Biscuits
dead-easy-cheesecake,1 unwaxed lemon
dead-easy-cheesecake,2 limes
dead-easy-cheesecake,2 x 200g packs Asda Full Fat Soft and Creamy Cheese
dead-easy-cheesecake,397g can condensed milk
dead-easy-cheesecake,500g bag Asda Frozen Summer Fruits
dead-easy-cheesecake,2 tbsp sugar
dead-easy-cheesecake,"1 tbsp cornflour
"
deep-dish-apple-crumble-pie,150g plain flour
deep-dish-apple-crumble-pie,1 tbsp icing sugar
deep-dish-apple-crumble-pie,1/4 tsp ground cinnamon
deep-dish-apple-crumble-pie,"75g cold unsalted butter, cubed"
deep-dish-apple-crumble-pie,"1 egg yolk, beaten"
deep-dish-apple-crumble-pie,2 tbsp milk
deep-dish-apple-crumble-pie,"600g Bramley cooking apples, peeled, cored and sliced"
deep-dish-apple-crumble-pie,"3 red eating apples, peeled, cored and sliced"
deep-dish-apple-crumble-pie,2 tbsp cornflour
deep-dish-apple-crumble-pie,50g soft light brown sugar
deep-dish-apple-crumble-pie,3 tbsp lemon juice
deep-dish-apple-crumble-pie,1/2 tsp ground cinnamon
deep-dish-apple-crumble-pie,50g walnut pieces
deep-dish-apple-crumble-pie,225g bag Chosen by you Crumble Topping
deeply-dark-mousse-with-spiders,250g dark chocolate (50% cocoa solids)
deeply-dark-mousse-with-spiders,"4 large eggs, separated"
deeply-dark-mousse-with-spiders,4 tbsp orange juice
deeply-dark-mousse-with-spiders,2 level tbsp caster sugar
deeply-dark-mousse-with-spiders,100g ready-made puff pastry
deeply-dark-mousse-with-spiders,"Flour, for rolling"
deeply-dark-mousse-with-spiders,"Writing icing, to decorate"
deeply-dark-mousse-with-spiders,"Caster sugar, to decorate"
devil-emoji-gingerbread-biscuits,100g light muscovado sugar 
devil-emoji-gingerbread-biscuits,55g golden syrup 
devil-emoji-gingerbread-biscuits,300g plain flour 
devil-emoji-gingerbread-biscuits,1tsp bicarbonate of soda 
devil-emoji-gingerbread-biscuits,2 tsp ground ginger 
devil-emoji-gingerbread-biscuits,1 egg yolk
devil-emoji-gingerbread-biscuits,1 egg white 
devil-emoji-gingerbread-biscuits,225g sifted icing sugar
devil-emoji-gingerbread-biscuits,1 quantity royal icing
devil-emoji-gingerbread-biscuits,Black gel food colouring
devil-emoji-gingerbread-biscuits,Purple gel food colouring
devil-emoji-gingerbread-biscuits,15g black ready to roll icing
devils-pasta,2 tbsp olive oil
devils-pasta,"1 large onion, chopped"
devils-pasta,"2 yellow peppers, de-seeded and sliced"
devils-pasta,2 x 390 cartons Asda Chopped Tomatoes with Garlic
devils-pasta,1 level tsp Asda Crushed Chillies
devils-pasta,2 tsp dried oregano
devils-pasta,1 level tsp sugar
devils-pasta,350g penne pasta
devils-pasta,"100g extra mature Cheddar, grated"
dips-with-pitta-crudites,6 wholemeal pitta breads
dips-with-pitta-crudites,3 carrots
dips-with-pitta-crudites,2 sticks celery
dips-with-pitta-crudites,½ cucumber
dips-with-pitta-crudites,½ yellow pepper
dips-with-pitta-crudites,180g Asda Beetroot & Mint Dip
dips-with-pitta-crudites,200g Asda 30% Less Fat Houmous
diy-salmon-parcels,4 spring onions
diy-salmon-parcels,100g babycorn
diy-salmon-parcels,100g sugarsnap peas
diy-salmon-parcels,1 medium courgette
diy-salmon-parcels,1/2 lime
diy-salmon-parcels,1 tbsp reduced-salt soy sauce
diy-salmon-parcels,2 tsp vegetable oil
diy-salmon-parcels,1/2 tsp brown sugar
diy-salmon-parcels,4 salmon fillets (approx 120g each)
doffin,10g unsalted butter
doffin,85ml sunflower oil
doffin,1 large egg
doffin,125ml milk
doffin,1/4 tsp vanilla extract
doffin,200g self-raising flour
doffin,100g caster sugar
doffin,125g Chosen by you Seedless Raspberry Jam
doffin,75g unsalted butter
doffin,100g granulated sugar
double-chocolate-hazelnut-red-wine-hot-chocolate,30g Asda chosen by you plain chocolate
double-chocolate-hazelnut-red-wine-hot-chocolate,20g Asda good and balanced chopped hazelnut
double-chocolate-hazelnut-red-wine-hot-chocolate,500ml hazelnut milk
double-chocolate-hazelnut-red-wine-hot-chocolate,"100g Asda chosen by you milk chocolate, roughly chopped"
double-chocolate-hazelnut-red-wine-hot-chocolate,300ml Asda Extra Special Cabernet Sauvignon
double-chocolate-slab,"300g Asda Extra Special Fairtrade Organic Dominican Milk Chocolate, broken into squares"
double-chocolate-slab,"300g Asda Extra Special Fairtrade Organic Dominican Dark Chocolate (70% cocoa solids), broken into squares"
double-chocolate-slab,50g dried cranberries
double-chocolate-slab,50g sultanas or raisins
double-chocolate-slab,50g Asda Home Baking Fudge Chunks
double-chocolate-slab,"85g pot Asda Chocolate Beans Cake Decorations and Smarties, to decorate"
dreamy-chocolate-cake,115g self-raising flour
dreamy-chocolate-cake,25g cocoa powder
dreamy-chocolate-cake,"125g butter, softened, plus 100g for the topping and extra for greasing"
dreamy-chocolate-cake,125g caster sugar
dreamy-chocolate-cake,2 large eggs
dreamy-chocolate-cake,2 tbsp cold black coffee
dreamy-chocolate-cake,200g Asda Dark Chocolate (50% cocoa solids)
dreamy-chocolate-cake,Pink food colouring
dreamy-chocolate-cake,100g Asda White Roll Out Icing
dreamy-chocolate-cake,"Icing sugar, for dusting"
dreamy-chocolate-cake,Asda Pink Glimmer Sugar
drop-scones-with-smoked-salmon-creme-fraiche,175g self-raising flour
drop-scones-with-smoked-salmon-creme-fraiche,1⁄2 level tsp baking powder
drop-scones-with-smoked-salmon-creme-fraiche,1 large free-range egg
drop-scones-with-smoked-salmon-creme-fraiche,225ml milk (whole or semi-skimmed)
drop-scones-with-smoked-salmon-creme-fraiche,2 tsp sunflower oil
drop-scones-with-smoked-salmon-creme-fraiche,150ml Asda Crème Fraîche
drop-scones-with-smoked-salmon-creme-fraiche,100g Asda Extra Special Smoked Salmon
drop-scones-with-smoked-salmon-creme-fraiche,A few sprigs dill
duck-breast,2 Asda Duck Breast Fillets
duck-breast,"1 small shallot, finely chopped"
duck-breast,150ml red wine
duck-breast,100ml chicken stock (made with 1/4 stock cube)
duck-breast,2 tbsp Asda Extra Special Cherry Conserve
duck-breast,1/2 level tsp cornflour mixed with 1 tbsp cold water
duck-breast,"Roast potatoes, to serve"
duck-breast,"Green vegetables, to serve"
duck-breast-with-orange-sauce,4 Asda Duck Breasts
duck-breast-with-orange-sauce,2 oranges
duck-breast-with-orange-sauce,"1 small shallot, chopped"
duck-breast-with-orange-sauce,1 level tbsp plain flour
duck-breast-with-orange-sauce,150ml hot chicken stock made with 1/3 stock cube
duck-breast-with-orange-sauce,4 tbsp orange marmalade
duck-breast-with-orange-sauce,"Roast potatoes, to serve"
duck-breast-with-orange-sauce,"Green beans, to serve"
duck-breasts-with-fruity-clementine-cranberry-sauce,2 x 340g packs Gressingham duck fillets
duck-breasts-with-fruity-clementine-cranberry-sauce,4 clementines
duck-breasts-with-fruity-clementine-cranberry-sauce,1 tbsp groundnut oil
duck-breasts-with-fruity-clementine-cranberry-sauce,"1 shallot, finely chopped"
duck-breasts-with-fruity-clementine-cranberry-sauce,"200g cranberries, fresh or frozen"
duck-breasts-with-fruity-clementine-cranberry-sauce,25g sugar
duck-breasts-with-fruity-clementine-cranberry-sauce,4 tbsp Asda Fine Cut Marmalade
duck-breasts-with-fruity-clementine-cranberry-sauce,"Leeks, to serve"
duck-breasts-with-fruity-clementine-cranberry-sauce,"Spinach, to serve"
duck-breasts-with-fruity-clementine-cranberry-sauce,"Peas, to serve"
duck-cottage-pie,1tbsp olive oil
duck-cottage-pie,"1 onion, finely chopped"
duck-cottage-pie,"1 carrot, finely cubed"
duck-cottage-pie,"1 stick celery, chopped"
duck-cottage-pie,"1 clove garlic, crushed"
duck-cottage-pie,1tbsp fresh thyme leaves (or any green herbs)
